Operation,RouterA,RouterB
CHECK_CONNECTIVITY,85023,38228
CHECK_CONNECTIVITY,54769,3340
CHECK_CONNECTIVITY,67115,36207
ADD_LINK,43227,2195
REMOVE_LINK,30388,40727
REMOVE_LINK,39949,84236
ADD_LINK,36677,65508
ADD_LINK,31467,51941
ADD_LINK,32420,26242
REMOVE_LINK,32244,69554
CHECK_CONNECTIVITY,16833,48825
ADD_LINK,52580,79594
REMOVE_LINK,784,78180
CHECK_CONNECTIVITY,32577,59632
CHECK_CONNECTIVITY,2325,55800
CHECK_CONNECTIVITY,88945,40742
REMOVE_LINK,74077,53577
ADD_LINK,34377,7142
ADD_LINK,43216,14931
REMOVE_LINK,44202,562
ADD_LINK,41923,50054
CHECK_CONNECTIVITY,14789,42556
REMOVE_LINK,77643,11077
ADD_LINK,10137,12358
REMOVE_LINK,61757,61138
CHECK_CONNECTIVITY,68701,6916
CHECK_CONNECTIVITY,83321,38570
ADD_LINK,16640,25551
CHECK_CONNECTIVITY,72123,37285
CHECK_CONNECTIVITY,52982,2328
ADD_LINK,65722,46301
ADD_LINK,476,17469
ADD_LINK,60775,30550
ADD_LINK,52422,22904
REMOVE_LINK,51928,27100
REMOVE_LINK,79815,56942
REMOVE_LINK,82283,76635
ADD_LINK,56529,46369
REMOVE_LINK,63103,35840
CHECK_CONNECTIVITY,3836,71254
ADD_LINK,161,30548
ADD_LINK,86909,39801
REMOVE_LINK,79290,39597
ADD_LINK,31113,28839
REMOVE_LINK,27056,89140
REMOVE_LINK,43180,48491
REMOVE_LINK,83107,26850
REMOVE_LINK,17792,24651
REMOVE_LINK,41802,41174
REMOVE_LINK,63427,8142
CHECK_CONNECTIVITY,77370,49767
ADD_LINK,57261,579
CHECK_CONNECTIVITY,78552,22644
CHECK_CONNECTIVITY,39382,64951
CHECK_CONNECTIVITY,56691,18640
CHECK_CONNECTIVITY,2479,76998
ADD_LINK,66077,22070
ADD_LINK,34992,30454
REMOVE_LINK,75970,53564
REMOVE_LINK,88733,16944
REMOVE_LINK,49265,72659
CHECK_CONNECTIVITY,58839,69222
CHECK_CONNECTIVITY,85086,53337
ADD_LINK,87622,26271
REMOVE_LINK,4458,2197
REMOVE_LINK,25657,70798
ADD_LINK,45815,49063
CHECK_CONNECTIVITY,8991,21918
REMOVE_LINK,50468,70440
ADD_LINK,65560,6779
REMOVE_LINK,8894,87200
CHECK_CONNECTIVITY,83782,28729
CHECK_CONNECTIVITY,71037,60880
CHECK_CONNECTIVITY,37091,61056
ADD_LINK,42653,57895
REMOVE_LINK,86101,26127
ADD_LINK,25213,85157
CHECK_CONNECTIVITY,17551,11594
CHECK_CONNECTIVITY,41842,81352
CHECK_CONNECTIVITY,39696,3380
ADD_LINK,10916,85873
ADD_LINK,80350,54073
REMOVE_LINK,77137,55424
CHECK_CONNECTIVITY,50845,2640
REMOVE_LINK,9221,25584
REMOVE_LINK,64929,17036
CHECK_CONNECTIVITY,85559,29004
REMOVE_LINK,12134,17460
REMOVE_LINK,60862,75162
REMOVE_LINK,21831,11636
REMOVE_LINK,44604,45083
CHECK_CONNECTIVITY,55603,88111
ADD_LINK,36994,18758
CHECK_CONNECTIVITY,60767,1169
REMOVE_LINK,69001,40544
ADD_LINK,10452,81930
REMOVE_LINK,86707,45782
REMOVE_LINK,73291,44308
CHECK_CONNECTIVITY,76035,25378
REMOVE_LINK,2095,53715
ADD_LINK,15962,50648
REMOVE_LINK,54343,89868
CHECK_CONNECTIVITY,3999,85432
CHECK_CONNECTIVITY,10816,48186
REMOVE_LINK,2685,79685
REMOVE_LINK,46147,41827
REMOVE_LINK,32026,15603
ADD_LINK,12264,401
REMOVE_LINK,36596,31827
ADD_LINK,58350,7583
ADD_LINK,68131,36436
ADD_LINK,51324,11338
CHECK_CONNECTIVITY,35663,5948
ADD_LINK,84404,39822
ADD_LINK,8043,51959
ADD_LINK,30797,69749
CHECK_CONNECTIVITY,52822,77669
CHECK_CONNECTIVITY,58835,13460
CHECK_CONNECTIVITY,38547,53559
REMOVE_LINK,51805,70779
REMOVE_LINK,67059,88172
REMOVE_LINK,52232,38847
ADD_LINK,7999,41199
REMOVE_LINK,34665,53829
REMOVE_LINK,32921,25617
ADD_LINK,24134,5795
ADD_LINK,9240,35184
ADD_LINK,22781,4513
REMOVE_LINK,67017,52190
CHECK_CONNECTIVITY,53,13313
CHECK_CONNECTIVITY,7166,32272
CHECK_CONNECTIVITY,12677,11530
ADD_LINK,67840,4961
CHECK_CONNECTIVITY,6672,18208
REMOVE_LINK,43684,57225
REMOVE_LINK,75093,65621
ADD_LINK,44144,19913
CHECK_CONNECTIVITY,18812,4741
ADD_LINK,8204,75131
ADD_LINK,56133,32988
REMOVE_LINK,39937,58006
CHECK_CONNECTIVITY,16562,51322
REMOVE_LINK,4692,19490
ADD_LINK,72763,34085
CHECK_CONNECTIVITY,75265,68780
CHECK_CONNECTIVITY,8615,39753
ADD_LINK,58365,15149
CHECK_CONNECTIVITY,58053,85473
ADD_LINK,49950,1299
ADD_LINK,49636,59555
ADD_LINK,32162,24694
CHECK_CONNECTIVITY,65559,1783
REMOVE_LINK,58229,23080
ADD_LINK,80225,38163
REMOVE_LINK,26768,51263
REMOVE_LINK,44562,25762
REMOVE_LINK,77503,81300
CHECK_CONNECTIVITY,10218,42008
CHECK_CONNECTIVITY,12133,88270
CHECK_CONNECTIVITY,21238,18795
CHECK_CONNECTIVITY,42885,23916
CHECK_CONNECTIVITY,52348,43262
CHECK_CONNECTIVITY,52695,17264
CHECK_CONNECTIVITY,20913,25562
CHECK_CONNECTIVITY,35097,49614
CHECK_CONNECTIVITY,66047,55257
CHECK_CONNECTIVITY,74424,11903
REMOVE_LINK,1104,85980
CHECK_CONNECTIVITY,70172,4524
CHECK_CONNECTIVITY,74135,81663
ADD_LINK,81842,7654
REMOVE_LINK,35842,37257
ADD_LINK,6415,58619
ADD_LINK,63733,80160
CHECK_CONNECTIVITY,32491,46509
ADD_LINK,70193,49905
CHECK_CONNECTIVITY,30960,18093
CHECK_CONNECTIVITY,31619,27589
REMOVE_LINK,62258,41017
REMOVE_LINK,31065,10048
CHECK_CONNECTIVITY,48783,46021
REMOVE_LINK,64262,80563
REMOVE_LINK,25932,78387
REMOVE_LINK,58491,49758
CHECK_CONNECTIVITY,47781,66664
CHECK_CONNECTIVITY,41142,11625
ADD_LINK,72667,81657
CHECK_CONNECTIVITY,43066,914
CHECK_CONNECTIVITY,56751,32161
ADD_LINK,66351,12068
ADD_LINK,33079,87648
ADD_LINK,80598,16887
REMOVE_LINK,33078,36044
REMOVE_LINK,60287,1170
REMOVE_LINK,19129,43386
CHECK_CONNECTIVITY,34768,77423
CHECK_CONNECTIVITY,26457,49357
CHECK_CONNECTIVITY,67670,23324
REMOVE_LINK,65192,727
ADD_LINK,31262,86877
CHECK_CONNECTIVITY,47632,77362
ADD_LINK,81064,13782
REMOVE_LINK,41871,54431
ADD_LINK,15681,77569
REMOVE_LINK,68911,88488
REMOVE_LINK,71948,54790
ADD_LINK,13043,19230
CHECK_CONNECTIVITY,46627,21624
ADD_LINK,60141,46250
ADD_LINK,42793,25960
ADD_LINK,86755,34139
REMOVE_LINK,73709,25690
CHECK_CONNECTIVITY,20070,56781
ADD_LINK,66900,41490
ADD_LINK,10979,70301
REMOVE_LINK,33059,21507
CHECK_CONNECTIVITY,73867,74292
REMOVE_LINK,80579,63287
REMOVE_LINK,26634,35609
ADD_LINK,41849,87246
REMOVE_LINK,60449,16111
CHECK_CONNECTIVITY,51432,62353
REMOVE_LINK,7223,64130
CHECK_CONNECTIVITY,70295,49771
CHECK_CONNECTIVITY,68466,7039
ADD_LINK,7524,48316
ADD_LINK,30673,51479
REMOVE_LINK,15801,27109
ADD_LINK,87837,1383
CHECK_CONNECTIVITY,66647,87482
ADD_LINK,74168,62944
REMOVE_LINK,37710,52150
CHECK_CONNECTIVITY,10134,6556
CHECK_CONNECTIVITY,80681,23417
CHECK_CONNECTIVITY,62993,60129
ADD_LINK,59304,77577
REMOVE_LINK,77676,19812
ADD_LINK,84150,4666
ADD_LINK,84417,73770
REMOVE_LINK,51317,68358
ADD_LINK,9241,40108
ADD_LINK,22687,43307
REMOVE_LINK,11703,60241
REMOVE_LINK,76073,16450
CHECK_CONNECTIVITY,72707,27250
REMOVE_LINK,53848,47800
REMOVE_LINK,69187,50833
ADD_LINK,23279,26395
REMOVE_LINK,4033,70257
REMOVE_LINK,47988,559
CHECK_CONNECTIVITY,29796,81059
CHECK_CONNECTIVITY,7369,89124
REMOVE_LINK,13368,8776
ADD_LINK,9878,40065
CHECK_CONNECTIVITY,84389,36939
ADD_LINK,17633,73419
REMOVE_LINK,15762,4264
REMOVE_LINK,1715,67056
REMOVE_LINK,80883,36091
CHECK_CONNECTIVITY,49243,23425
REMOVE_LINK,46277,32496
CHECK_CONNECTIVITY,51742,55446
CHECK_CONNECTIVITY,61373,22586
ADD_LINK,66283,51032
CHECK_CONNECTIVITY,5510,39074
REMOVE_LINK,13452,20423
CHECK_CONNECTIVITY,18773,87039
ADD_LINK,24865,5005
ADD_LINK,65564,21965
CHECK_CONNECTIVITY,69210,13803
REMOVE_LINK,46696,39485
ADD_LINK,18690,23803
CHECK_CONNECTIVITY,49496,11035
ADD_LINK,45591,80649
REMOVE_LINK,41923,33738
REMOVE_LINK,10149,6038
REMOVE_LINK,47573,45554
CHECK_CONNECTIVITY,70985,88386
CHECK_CONNECTIVITY,40556,65700
CHECK_CONNECTIVITY,6669,48288
ADD_LINK,14411,58782
CHECK_CONNECTIVITY,24045,46407
CHECK_CONNECTIVITY,9917,81697
REMOVE_LINK,21316,62555
REMOVE_LINK,15603,12311
CHECK_CONNECTIVITY,6746,28153
REMOVE_LINK,38936,27780
CHECK_CONNECTIVITY,78283,71790
REMOVE_LINK,79704,24638
REMOVE_LINK,66004,79584
REMOVE_LINK,74387,29331
CHECK_CONNECTIVITY,8048,23764
CHECK_CONNECTIVITY,40905,55273
ADD_LINK,37691,75401
CHECK_CONNECTIVITY,15281,66923
ADD_LINK,43511,5103
ADD_LINK,32739,36051
REMOVE_LINK,67093,84143
CHECK_CONNECTIVITY,34409,44285
REMOVE_LINK,76539,29132
CHECK_CONNECTIVITY,63814,50423
ADD_LINK,88405,66403
CHECK_CONNECTIVITY,15713,47104
ADD_LINK,63498,3182
CHECK_CONNECTIVITY,33966,16859
CHECK_CONNECTIVITY,48295,72555
CHECK_CONNECTIVITY,58712,55429
REMOVE_LINK,35219,4995
CHECK_CONNECTIVITY,58358,44389
ADD_LINK,51919,17451
CHECK_CONNECTIVITY,60387,60076
ADD_LINK,10963,19439
REMOVE_LINK,28570,17491
CHECK_CONNECTIVITY,64459,60526
CHECK_CONNECTIVITY,63789,18831
REMOVE_LINK,72916,50791
CHECK_CONNECTIVITY,39651,47871
ADD_LINK,28869,38993
CHECK_CONNECTIVITY,43572,3606
CHECK_CONNECTIVITY,47730,39779
REMOVE_LINK,28629,14359
CHECK_CONNECTIVITY,51876,70435
REMOVE_LINK,17999,20039
REMOVE_LINK,63045,77647
CHECK_CONNECTIVITY,43662,3041
REMOVE_LINK,65467,7801
CHECK_CONNECTIVITY,82220,33474
REMOVE_LINK,25763,37097
ADD_LINK,34331,62815
REMOVE_LINK,22852,55824
CHECK_CONNECTIVITY,60824,22708
CHECK_CONNECTIVITY,45038,15390
REMOVE_LINK,45186,48233
ADD_LINK,2809,85219
ADD_LINK,78677,85667
ADD_LINK,17337,26731
CHECK_CONNECTIVITY,41410,45878
ADD_LINK,2235,134
CHECK_CONNECTIVITY,6081,89039
CHECK_CONNECTIVITY,49265,86785
ADD_LINK,14117,80088
ADD_LINK,8033,6254
REMOVE_LINK,10622,740
ADD_LINK,43607,72234
CHECK_CONNECTIVITY,68539,47393
ADD_LINK,89508,89825
REMOVE_LINK,29066,13164
CHECK_CONNECTIVITY,3587,56718
ADD_LINK,30448,57464
ADD_LINK,22709,2898
CHECK_CONNECTIVITY,27282,3317
ADD_LINK,72127,18583
CHECK_CONNECTIVITY,63631,17537
REMOVE_LINK,22555,45104
ADD_LINK,71156,89144
ADD_LINK,47482,50886
CHECK_CONNECTIVITY,17759,77173
CHECK_CONNECTIVITY,69443,88559
REMOVE_LINK,39118,88831
REMOVE_LINK,31356,37617
REMOVE_LINK,13566,80181
ADD_LINK,26406,51889
ADD_LINK,8112,89326
REMOVE_LINK,50821,25944
ADD_LINK,13118,89628
ADD_LINK,46477,64570
CHECK_CONNECTIVITY,2321,38354
REMOVE_LINK,56095,89466
CHECK_CONNECTIVITY,62127,56450
CHECK_CONNECTIVITY,66534,74050
ADD_LINK,30494,81547
CHECK_CONNECTIVITY,61302,8538
CHECK_CONNECTIVITY,40636,45351
ADD_LINK,13439,59246
ADD_LINK,59684,82605
CHECK_CONNECTIVITY,54776,73664
CHECK_CONNECTIVITY,58034,47317
CHECK_CONNECTIVITY,55108,14135
ADD_LINK,79033,18529
ADD_LINK,22947,9130
CHECK_CONNECTIVITY,1626,57693
REMOVE_LINK,79173,75453
CHECK_CONNECTIVITY,38727,46864
REMOVE_LINK,73761,23694
ADD_LINK,56777,5688
REMOVE_LINK,22821,4325
REMOVE_LINK,54035,16231
CHECK_CONNECTIVITY,71545,45953
ADD_LINK,76173,57192
CHECK_CONNECTIVITY,23927,14194
CHECK_CONNECTIVITY,5801,81337
ADD_LINK,25909,12289
CHECK_CONNECTIVITY,82462,33787
CHECK_CONNECTIVITY,81623,23878
CHECK_CONNECTIVITY,73101,18445
REMOVE_LINK,4302,68179
CHECK_CONNECTIVITY,16077,30122
ADD_LINK,5368,9588
ADD_LINK,35816,25113
ADD_LINK,11393,80775
CHECK_CONNECTIVITY,33019,77560
ADD_LINK,78275,22246
CHECK_CONNECTIVITY,72289,89374
CHECK_CONNECTIVITY,80544,50366
CHECK_CONNECTIVITY,1362,56588
REMOVE_LINK,12813,58171
CHECK_CONNECTIVITY,60431,76560
CHECK_CONNECTIVITY,82892,85478
CHECK_CONNECTIVITY,12353,84594
CHECK_CONNECTIVITY,79359,63779
REMOVE_LINK,81900,37771
CHECK_CONNECTIVITY,71237,85830
CHECK_CONNECTIVITY,57775,87139
CHECK_CONNECTIVITY,48329,32290
CHECK_CONNECTIVITY,5879,58129
CHECK_CONNECTIVITY,53825,80038
ADD_LINK,51017,71542
ADD_LINK,15629,45566
ADD_LINK,85662,24985
CHECK_CONNECTIVITY,59759,59334
ADD_LINK,16847,60533
ADD_LINK,88415,29357
ADD_LINK,57039,67184
REMOVE_LINK,29705,51869
REMOVE_LINK,43160,74165
CHECK_CONNECTIVITY,36393,28664
ADD_LINK,14687,41336
REMOVE_LINK,39217,43686
CHECK_CONNECTIVITY,6614,61276
ADD_LINK,82591,22813
CHECK_CONNECTIVITY,29781,4227
ADD_LINK,80495,8530
CHECK_CONNECTIVITY,522,58143
CHECK_CONNECTIVITY,62134,35224
ADD_LINK,2034,23206
REMOVE_LINK,32260,68331
REMOVE_LINK,14017,3252
REMOVE_LINK,23260,23807
ADD_LINK,25651,20737
ADD_LINK,45951,78012
CHECK_CONNECTIVITY,65623,70723
CHECK_CONNECTIVITY,31801,83590
ADD_LINK,26488,66313
CHECK_CONNECTIVITY,28064,24674
ADD_LINK,56305,49625
ADD_LINK,10395,80858
CHECK_CONNECTIVITY,86332,30539
REMOVE_LINK,49698,12897
REMOVE_LINK,76494,23903
CHECK_CONNECTIVITY,49154,687
ADD_LINK,60671,69239
REMOVE_LINK,43392,20798
REMOVE_LINK,66952,67604
REMOVE_LINK,50852,55524
REMOVE_LINK,25713,6581
REMOVE_LINK,24151,78414
CHECK_CONNECTIVITY,71391,45159
CHECK_CONNECTIVITY,71532,21836
CHECK_CONNECTIVITY,21877,10050
CHECK_CONNECTIVITY,67744,89562
REMOVE_LINK,86442,50312
REMOVE_LINK,79420,49059
REMOVE_LINK,24489,5739
CHECK_CONNECTIVITY,25123,30744
ADD_LINK,44342,43129
ADD_LINK,74209,10578
CHECK_CONNECTIVITY,89754,36666
CHECK_CONNECTIVITY,59281,30659
ADD_LINK,50657,5132
CHECK_CONNECTIVITY,65705,81778
CHECK_CONNECTIVITY,52246,51826
CHECK_CONNECTIVITY,63572,11212
CHECK_CONNECTIVITY,14822,58702
ADD_LINK,72299,64079
ADD_LINK,70977,24968
REMOVE_LINK,7552,5654
ADD_LINK,20132,69038
CHECK_CONNECTIVITY,66362,87019
REMOVE_LINK,69171,8362
CHECK_CONNECTIVITY,33213,40149
ADD_LINK,58269,29128
CHECK_CONNECTIVITY,28848,32368
REMOVE_LINK,60574,6479
CHECK_CONNECTIVITY,80978,48033
ADD_LINK,27499,49743
CHECK_CONNECTIVITY,51597,3359
REMOVE_LINK,17187,33101
ADD_LINK,41701,89733
REMOVE_LINK,68674,4690
ADD_LINK,33959,75950
ADD_LINK,37300,32717
ADD_LINK,70630,77513
ADD_LINK,87467,12837
CHECK_CONNECTIVITY,61339,64231
REMOVE_LINK,43535,12276
ADD_LINK,84853,21746
CHECK_CONNECTIVITY,10673,11614
ADD_LINK,16855,24295
CHECK_CONNECTIVITY,73991,59228
ADD_LINK,37551,29869
CHECK_CONNECTIVITY,28286,30216
REMOVE_LINK,16947,26622
REMOVE_LINK,85636,6671
ADD_LINK,62208,39176
ADD_LINK,49653,46811
ADD_LINK,79677,44539
ADD_LINK,27776,43907
ADD_LINK,18497,71010
ADD_LINK,65934,20404
ADD_LINK,5156,89077
REMOVE_LINK,86466,186
CHECK_CONNECTIVITY,41043,68747
ADD_LINK,40064,33107
ADD_LINK,57485,54479
REMOVE_LINK,44931,18270
ADD_LINK,25470,73067
CHECK_CONNECTIVITY,34550,69946
REMOVE_LINK,26132,88380
REMOVE_LINK,40696,32782
CHECK_CONNECTIVITY,22890,5148
CHECK_CONNECTIVITY,60463,36468
CHECK_CONNECTIVITY,36694,28732
REMOVE_LINK,7397,53285
CHECK_CONNECTIVITY,23449,85747
CHECK_CONNECTIVITY,15733,881
REMOVE_LINK,65326,10613
CHECK_CONNECTIVITY,75105,20142
ADD_LINK,87088,10705
ADD_LINK,25489,73691
ADD_LINK,43906,78297
CHECK_CONNECTIVITY,7636,5165
CHECK_CONNECTIVITY,74636,19780
ADD_LINK,72897,29234
CHECK_CONNECTIVITY,71625,81689
REMOVE_LINK,56321,77
REMOVE_LINK,53910,78521
ADD_LINK,73965,18223
ADD_LINK,58581,34383
ADD_LINK,87369,65814
CHECK_CONNECTIVITY,6845,27982
REMOVE_LINK,38028,69740
ADD_LINK,88707,73872
CHECK_CONNECTIVITY,35452,19467
ADD_LINK,60293,75087
CHECK_CONNECTIVITY,39718,5038
REMOVE_LINK,48831,59578
CHECK_CONNECTIVITY,48887,72748
ADD_LINK,79968,48845
REMOVE_LINK,8386,49954
ADD_LINK,54252,60685
CHECK_CONNECTIVITY,36821,41114
CHECK_CONNECTIVITY,71472,35645
REMOVE_LINK,17063,75299
CHECK_CONNECTIVITY,28769,30790
ADD_LINK,44937,89584
REMOVE_LINK,36281,57784
ADD_LINK,8265,66291
ADD_LINK,61106,30790
ADD_LINK,23887,70857
REMOVE_LINK,44342,46152
REMOVE_LINK,55204,41075
CHECK_CONNECTIVITY,26859,78475
CHECK_CONNECTIVITY,50378,30359
REMOVE_LINK,23620,78487
CHECK_CONNECTIVITY,28886,53343
REMOVE_LINK,1117,37491
ADD_LINK,45946,36224
CHECK_CONNECTIVITY,88369,85408
ADD_LINK,50935,70057
REMOVE_LINK,76784,67385
CHECK_CONNECTIVITY,89273,34684
CHECK_CONNECTIVITY,53653,45691
ADD_LINK,29131,63393
CHECK_CONNECTIVITY,15861,86096
CHECK_CONNECTIVITY,26007,2638
CHECK_CONNECTIVITY,83698,42931
CHECK_CONNECTIVITY,21995,47378
REMOVE_LINK,41130,19865
REMOVE_LINK,76468,75245
CHECK_CONNECTIVITY,64157,61623
CHECK_CONNECTIVITY,41784,26817
CHECK_CONNECTIVITY,16105,61326
ADD_LINK,8747,36621
ADD_LINK,35044,3362
REMOVE_LINK,74829,71436
REMOVE_LINK,58844,86492
ADD_LINK,46290,79849
CHECK_CONNECTIVITY,77458,42153
ADD_LINK,68558,40707
CHECK_CONNECTIVITY,991,28179
CHECK_CONNECTIVITY,33281,82599
CHECK_CONNECTIVITY,67379,37016
ADD_LINK,2479,85096
CHECK_CONNECTIVITY,42174,12343
CHECK_CONNECTIVITY,56371,60218
CHECK_CONNECTIVITY,79087,80533
CHECK_CONNECTIVITY,67323,14606
ADD_LINK,74626,59783
CHECK_CONNECTIVITY,43549,21792
REMOVE_LINK,55203,52457
ADD_LINK,17152,37300
ADD_LINK,54281,62832
REMOVE_LINK,40099,81917
REMOVE_LINK,45909,68746
REMOVE_LINK,51996,37670
REMOVE_LINK,58341,69698
ADD_LINK,39735,17500
REMOVE_LINK,59055,46127
CHECK_CONNECTIVITY,20360,43027
ADD_LINK,27705,19417
ADD_LINK,49171,71377
ADD_LINK,13459,59856
ADD_LINK,73427,66135
REMOVE_LINK,74827,61167
REMOVE_LINK,59242,73629
ADD_LINK,74518,75641
ADD_LINK,87580,55023
ADD_LINK,21768,77142
ADD_LINK,53796,42812
ADD_LINK,2987,78700
CHECK_CONNECTIVITY,38987,84304
ADD_LINK,65905,44091
ADD_LINK,44676,18810
REMOVE_LINK,20513,8761
REMOVE_LINK,21085,56943
CHECK_CONNECTIVITY,9507,21700
ADD_LINK,63186,61642
CHECK_CONNECTIVITY,41118,901
REMOVE_LINK,26998,71617
ADD_LINK,73787,17301
REMOVE_LINK,20952,33303
REMOVE_LINK,44255,3400
REMOVE_LINK,83746,7808
CHECK_CONNECTIVITY,69228,6239
CHECK_CONNECTIVITY,5412,22720
CHECK_CONNECTIVITY,47572,5352
REMOVE_LINK,32193,61750
ADD_LINK,87019,48786
ADD_LINK,87828,27549
ADD_LINK,16531,49629
REMOVE_LINK,62879,12024
CHECK_CONNECTIVITY,1763,25584
CHECK_CONNECTIVITY,1432,48927
ADD_LINK,22609,20937
REMOVE_LINK,39906,88088
CHECK_CONNECTIVITY,67188,84891
CHECK_CONNECTIVITY,63549,75497
CHECK_CONNECTIVITY,63375,43250
CHECK_CONNECTIVITY,5074,87065
ADD_LINK,79042,81579
CHECK_CONNECTIVITY,79452,1393
ADD_LINK,33492,27094
CHECK_CONNECTIVITY,57627,67226
ADD_LINK,32930,31103
REMOVE_LINK,47855,34178
CHECK_CONNECTIVITY,75841,74086
ADD_LINK,64703,88966
REMOVE_LINK,61475,30274
REMOVE_LINK,59013,63112
ADD_LINK,63877,31567
ADD_LINK,78107,57005
REMOVE_LINK,28024,5831
REMOVE_LINK,36164,82591
REMOVE_LINK,41026,81903
CHECK_CONNECTIVITY,88574,64402
REMOVE_LINK,2560,37232
CHECK_CONNECTIVITY,61168,71998
ADD_LINK,21517,21754
ADD_LINK,12928,37470
ADD_LINK,14722,31083
ADD_LINK,5399,55070
CHECK_CONNECTIVITY,48642,15032
ADD_LINK,16727,16413
REMOVE_LINK,59709,83641
CHECK_CONNECTIVITY,45988,25806
ADD_LINK,39350,89621
REMOVE_LINK,22495,13434
ADD_LINK,14644,79216
ADD_LINK,60091,81367
REMOVE_LINK,48944,2205
ADD_LINK,62116,18608
REMOVE_LINK,66733,67841
REMOVE_LINK,53426,6347
ADD_LINK,14248,5825
REMOVE_LINK,6874,64100
CHECK_CONNECTIVITY,24855,5238
ADD_LINK,53112,11910
ADD_LINK,5056,13227
ADD_LINK,11117,58739
ADD_LINK,23363,61108
REMOVE_LINK,11113,65121
REMOVE_LINK,55312,2780
REMOVE_LINK,87996,33960
REMOVE_LINK,11404,26509
ADD_LINK,77956,83955
ADD_LINK,42352,42772
CHECK_CONNECTIVITY,81515,76357
REMOVE_LINK,19687,73439
CHECK_CONNECTIVITY,37370,76267
CHECK_CONNECTIVITY,24998,36103
CHECK_CONNECTIVITY,15234,8076
ADD_LINK,2733,64162
ADD_LINK,27780,71984
CHECK_CONNECTIVITY,73412,40457
REMOVE_LINK,47682,61082
REMOVE_LINK,40943,54686
CHECK_CONNECTIVITY,71928,6901
CHECK_CONNECTIVITY,1858,49669
REMOVE_LINK,12926,83502
ADD_LINK,24221,55615
ADD_LINK,8318,29481
REMOVE_LINK,42822,39137
CHECK_CONNECTIVITY,79486,24346
ADD_LINK,22782,70657
ADD_LINK,17472,71494
REMOVE_LINK,9106,15879
CHECK_CONNECTIVITY,16020,88056
CHECK_CONNECTIVITY,76780,8952
ADD_LINK,18596,15299
REMOVE_LINK,79813,59551
ADD_LINK,87489,86940
CHECK_CONNECTIVITY,39222,24047
REMOVE_LINK,82284,51258
ADD_LINK,71005,11299
ADD_LINK,35526,39057
CHECK_CONNECTIVITY,30759,36631
ADD_LINK,67197,31184
ADD_LINK,18977,78893
REMOVE_LINK,78627,45936
REMOVE_LINK,74046,37976
REMOVE_LINK,2056,53461
ADD_LINK,65376,43220
CHECK_CONNECTIVITY,28562,28089
ADD_LINK,48761,66259
ADD_LINK,2374,67497
ADD_LINK,891,76541
REMOVE_LINK,69694,7436
REMOVE_LINK,56759,66022
REMOVE_LINK,22757,5944
REMOVE_LINK,37716,80786
ADD_LINK,49020,33536
ADD_LINK,80108,17462
CHECK_CONNECTIVITY,27199,68808
CHECK_CONNECTIVITY,20410,60533
REMOVE_LINK,11023,26457
CHECK_CONNECTIVITY,81905,65407
REMOVE_LINK,87177,53448
ADD_LINK,17622,52023
REMOVE_LINK,87614,66675
REMOVE_LINK,57232,64031
REMOVE_LINK,66016,30052
CHECK_CONNECTIVITY,59984,80621
CHECK_CONNECTIVITY,60331,23233
ADD_LINK,25123,54214
CHECK_CONNECTIVITY,52108,8402
REMOVE_LINK,23808,17400
ADD_LINK,71223,3471
ADD_LINK,80760,51840
CHECK_CONNECTIVITY,8001,51299
ADD_LINK,52524,9790
CHECK_CONNECTIVITY,43563,15524
REMOVE_LINK,57406,87013
REMOVE_LINK,9604,60638
CHECK_CONNECTIVITY,59662,65740
CHECK_CONNECTIVITY,60025,4219
CHECK_CONNECTIVITY,54534,45245
REMOVE_LINK,80020,40875
REMOVE_LINK,57132,52948
REMOVE_LINK,34261,824
REMOVE_LINK,19527,36698
ADD_LINK,3766,9021
REMOVE_LINK,39138,55214
ADD_LINK,84541,48068
ADD_LINK,82205,86451
REMOVE_LINK,24847,50352
ADD_LINK,20456,1609
REMOVE_LINK,29181,50169
CHECK_CONNECTIVITY,45838,48181
ADD_LINK,60727,23498
ADD_LINK,31101,65077
REMOVE_LINK,65907,88573
REMOVE_LINK,47059,29931
ADD_LINK,84621,58378
CHECK_CONNECTIVITY,51363,17885
REMOVE_LINK,12012,85436
REMOVE_LINK,52604,21577
CHECK_CONNECTIVITY,85626,60644
CHECK_CONNECTIVITY,71714,41145
ADD_LINK,38537,26102
ADD_LINK,10436,40993
REMOVE_LINK,64940,32307
REMOVE_LINK,30841,4693
REMOVE_LINK,82944,28133
CHECK_CONNECTIVITY,66228,46512
ADD_LINK,57541,78694
REMOVE_LINK,71150,74124
REMOVE_LINK,83084,50464
ADD_LINK,56560,31231
ADD_LINK,76262,4941
CHECK_CONNECTIVITY,65156,43890
REMOVE_LINK,38654,87838
REMOVE_LINK,79272,87486
REMOVE_LINK,18900,34325
ADD_LINK,69152,77302
REMOVE_LINK,35990,68718
CHECK_CONNECTIVITY,73507,75820
REMOVE_LINK,55968,69562
REMOVE_LINK,61214,55251
CHECK_CONNECTIVITY,2963,60646
CHECK_CONNECTIVITY,77804,63631
ADD_LINK,64777,29600
REMOVE_LINK,34374,72308
CHECK_CONNECTIVITY,33843,48383
REMOVE_LINK,23192,2168
ADD_LINK,69095,54124
ADD_LINK,29134,35920
CHECK_CONNECTIVITY,81086,7146
CHECK_CONNECTIVITY,8974,22166
CHECK_CONNECTIVITY,62694,86838
